cross_track_error,reached_goal,collision,reward,timesteps,duration,progress,pathlength
0.0,0.0,1.0,-1093.1192127209385,10.0,10.0,0.6453,0.0
0.0,0.0,1.0,-1074.1236187426198,8.0,8.0,0.658,0.0
0.0,1.0,0.0,737.8955728732013,40.0,40.0,1.0101,0.0
0.0,0.0,1.0,-1074.9056186186303,9.0,9.0,0.7265,0.0
0.0,0.0,1.0,-1200.6656302458332,26.0,26.0,0.7793,0.0
0.0,0.0,1.0,-1178.0275092861662,23.0,23.0,0.8145,0.0
0.0,0.0,1.0,-1076.3466746215427,9.0,9.0,0.6593,0.0
0.0,0.0,1.0,-1077.8793910505988,9.0,9.0,0.686,0.0
0.0,0.0,1.0,-1107.5537233570287,11.0,11.0,0.6972,0.0
0.0,0.0,1.0,-1253.3823818479677,41.0,41.0,0.8916,0.0
0.0,0.0,1.0,-1176.2716786989045,19.0,19.0,0.8148,0.0
0.0,0.0,1.0,-1253.621218378242,43.0,43.0,0.9308,0.0
0.0,0.0,1.0,-1145.3535022950498,14.0,14.0,0.4129,0.0
0.0,0.0,1.0,-1078.8679226084162,10.0,10.0,0.7432,0.0
0.0,0.0,1.0,-1101.6502394459658,10.0,10.0,0.4268,0.0
0.0,0.0,1.0,-1097.6542765850338,11.0,11.0,0.7178,0.0
0.0,0.0,1.0,-1144.161638237768,17.0,17.0,0.6417,0.0
0.0,0.0,1.0,-1115.6425398963693,13.0,13.0,0.6267,0.0
0.0,0.0,1.0,-1091.5071070840318,10.0,10.0,0.6165,0.0
0.0,0.0,1.0,-1079.8725982470553,9.0,9.0,0.6731,0.0
0.0,1.0,0.0,835.0538021890648,26.0,26.0,1.0025,0.0
0.0,0.0,1.0,-1060.2334434490583,7.0,7.0,0.7248,0.0
0.0,0.0,1.0,-1314.3024892476512,54.0,54.0,0.8849,0.0
0.0,0.0,1.0,-1079.80418856134,9.0,9.0,0.684,0.0
0.0,0.0,1.0,-1109.314357170027,13.0,13.0,0.7144,0.0
0.0,0.0,1.0,-1140.950600852023,16.0,16.0,0.6047,0.0
0.0,0.0,1.0,-1195.5608401939544,22.0,22.0,0.5763,0.0
0.0,0.0,1.0,-1072.78675657291,8.0,8.0,0.6615,0.0
0.0,0.0,1.0,-1081.7007455676387,9.0,9.0,0.6475,0.0
0.0,1.0,0.0,598.5702293817862,73.0,73.0,1.0072,0.0
0.0,0.0,1.0,-1123.4844349857322,21.0,21.0,0.8735,0.0
0.0,0.0,1.0,-1115.5637498414396,15.0,15.0,0.699,0.0
0.0,0.0,1.0,-1117.1755683613646,13.0,13.0,0.8554,0.0
0.0,1.0,0.0,895.7775961545798,15.0,15.0,1.0078,0.0
0.0,0.0,1.0,-1150.9323836393003,24.0,24.0,0.8377,0.0
0.0,1.0,0.0,775.0620616905271,42.0,42.0,1.0631,0.0
0.0,0.0,1.0,-1059.726317391345,7.0,7.0,0.7646,0.0
0.0,0.0,1.0,-1160.059566209647,18.0,18.0,0.6645,0.0
0.0,0.0,1.0,-1236.7284971639062,23.0,23.0,0.444,0.0
0.0,0.0,1.0,-1076.4789142890218,9.0,9.0,0.7155,0.0
0.0,0.0,1.0,-1075.403726489189,8.0,8.0,0.6593,0.0
0.0,0.0,1.0,-1099.8392560378818,12.0,12.0,0.7075,0.0
0.0,0.0,1.0,-1089.6715593935392,11.0,11.0,0.7477,0.0
0.0,0.0,1.0,-1208.7798589330896,37.0,37.0,0.9575,0.0
0.0,1.0,0.0,910.605373551913,15.0,15.0,1.0384,0.0
0.0,0.0,1.0,-1076.186994080604,9.0,9.0,0.7058,0.0
0.0,0.0,1.0,-1102.8930414033507,11.0,11.0,0.676,0.0
0.0,1.0,0.0,858.76810680467,21.0,21.0,1.0077,0.0
0.0,0.0,1.0,-1081.7695515460518,10.0,10.0,0.7967,0.0
0.0,1.0,0.0,888.2789247509257,22.0,22.0,1.0035,0.0
0.0,1.0,0.0,871.7689739582173,19.0,19.0,1.012,0.0
0.0,0.0,1.0,-1084.1889777633091,9.0,9.0,0.6307,0.0
0.0,0.0,1.0,-1134.6531679264008,22.0,22.0,0.9729,0.0
0.0,0.0,1.0,-1231.5047376543216,37.0,37.0,0.7653,0.0
0.0,0.0,1.0,-1078.3595017045263,13.0,13.0,0.974,0.0
0.0,0.0,1.0,-1060.1732559135512,7.0,7.0,0.7453,0.0
0.0,0.0,1.0,-1115.5018380605686,14.0,14.0,0.6953,0.0
0.0,0.0,1.0,-1185.6237616459293,28.0,28.0,0.7246,0.0
0.0,0.0,1.0,-1505.1209618971905,89.0,89.0,0.9475,0.0
0.0,0.0,1.0,-1075.1839527849947,9.0,9.0,0.8174,0.0
0.0,0.0,1.0,-1105.1284799117766,14.0,14.0,0.8395,0.0
0.0,1.0,0.0,855.4808645420421,27.0,27.0,1.0359,0.0
0.0,0.0,1.0,-1087.3264192884196,11.0,11.0,0.7679,0.0
0.0,0.0,1.0,-1085.290024487207,9.0,9.0,0.6267,0.0
0.0,1.0,0.0,867.5755451012972,20.0,20.0,1.0178,0.0
0.0,1.0,0.0,718.3735103549918,50.0,50.0,1.0316,0.0
0.0,0.0,1.0,-1069.7911238696206,8.0,8.0,0.6897,0.0
0.0,0.0,1.0,-1143.4727586728632,19.0,19.0,0.7001,0.0
0.0,0.0,1.0,-1061.0198974980026,7.0,7.0,0.6549,0.0
0.0,0.0,1.0,-1099.3004260818143,11.0,11.0,0.7202,0.0
0.0,0.0,1.0,-1111.547195518158,11.0,11.0,0.5881,0.0
0.0,0.0,1.0,-1180.9936874623668,26.0,26.0,0.7658,0.0
0.0,0.0,1.0,-1091.0730672902,11.0,11.0,0.7833,0.0
0.0,0.0,1.0,-1078.2183661954505,9.0,9.0,0.6731,0.0
0.0,0.0,1.0,-1081.000367898846,9.0,9.0,0.6543,0.0
0.0,0.0,1.0,-1258.4537886710496,46.0,46.0,0.7385,0.0
0.0,1.0,0.0,849.3711778380217,27.0,27.0,1.0044,0.0
0.0,0.0,1.0,-1114.013216101846,14.0,14.0,0.7308,0.0
0.0,0.0,1.0,-1085.403425547105,10.0,10.0,0.6545,0.0
0.0,0.0,1.0,-1143.8648505368974,22.0,22.0,0.9147,0.0
0.0,1.0,0.0,591.1207544783998,81.0,81.0,1.0425,0.0
0.0,0.0,1.0,-1130.6619130789443,22.0,22.0,0.909,0.0
0.0,1.0,0.0,885.8506690314082,20.0,20.0,1.0155,0.0
0.0,0.0,1.0,-1075.4803285187452,9.0,9.0,0.6568,0.0
0.0,1.0,0.0,597.3701843784897,74.0,74.0,1.0401,0.0
0.0,0.0,1.0,-1103.6091041397997,11.0,11.0,0.7415,0.0
0.0,0.0,1.0,-1173.4205292649588,26.0,26.0,0.8457,0.0
0.0,0.0,1.0,-1103.7252910206844,11.0,11.0,0.5707,0.0
0.0,0.0,1.0,-1059.540705217305,7.0,7.0,0.7796,0.0
0.0,0.0,1.0,-1208.034162610644,41.0,41.0,0.9032,0.0
0.0,0.0,1.0,-1131.2291228829256,18.0,18.0,0.696,0.0
0.0,1.0,0.0,841.0658607740843,34.0,34.0,1.0048,0.0
0.0,0.0,1.0,-1079.9589406642829,9.0,9.0,0.7419,0.0
0.0,0.0,1.0,-1070.0368671290887,8.0,8.0,0.704,0.0
0.0,0.0,1.0,-1187.772397369713,22.0,22.0,0.6573,0.0
0.0,1.0,0.0,812.0768781564831,34.0,34.0,1.0056,0.0
0.0,1.0,0.0,657.8684589400817,60.0,60.0,1.0235,0.0
0.0,0.0,1.0,-1101.2919217756266,15.0,15.0,0.8253,0.0
0.0,0.0,1.0,-1085.73700572984,10.0,10.0,0.6998,0.0
0.0,0.0,1.0,-1081.5143371792005,10.0,10.0,0.6775,0.0
0.0,0.0,1.0,-1101.1599354429927,11.0,11.0,0.7363,0.0
0.0,0.0,1.0,-1087.8722796528532,10.0,10.0,0.7025,0.0
0.0,0.0,1.0,-1153.881029944706,22.0,22.0,0.785,0.0
0.0,0.0,1.0,-1091.609453441776,10.0,10.0,0.6046,0.0
0.0,1.0,0.0,918.1437707553498,11.0,11.0,1.0028,0.0
0.0,0.0,1.0,-1412.9774607262095,83.0,83.0,0.8118,0.0
0.0,1.0,0.0,807.2240108662097,34.0,34.0,1.0126,0.0
0.0,0.0,1.0,-1239.421117232941,41.0,41.0,0.8782,0.0
0.0,0.0,1.0,-1072.210453119883,8.0,8.0,0.773,0.0
0.0,1.0,0.0,787.22325503722,31.0,31.0,1.025,0.0
0.0,0.0,1.0,-1123.587751267253,15.0,15.0,0.7825,0.0
0.0,1.0,0.0,799.0167844243683,37.0,37.0,1.0028,0.0
0.0,0.0,1.0,-1124.3548796194304,21.0,21.0,0.8402,0.0
0.0,0.0,1.0,-1097.3035282921444,10.0,10.0,0.65,0.0
0.0,0.0,1.0,-1093.8595769328713,10.0,10.0,0.719,0.0
0.0,0.0,1.0,-1085.589576364279,10.0,10.0,0.6512,0.0
0.0,0.0,1.0,-1125.194366068311,17.0,17.0,0.8019,0.0
0.0,0.0,1.0,-1066.543355534008,8.0,8.0,0.6815,0.0
0.0,1.0,0.0,774.221950942127,39.0,39.0,1.0193,0.0
0.0,0.0,1.0,-1107.2671205898182,11.0,11.0,0.5467,0.0
0.0,0.0,1.0,-1231.335329628408,34.0,34.0,0.9398,0.0
0.0,0.0,1.0,-1147.7063252627534,20.0,20.0,0.8993,0.0
0.0,0.0,1.0,-1103.4849200510848,11.0,11.0,0.5367,0.0
0.0,0.0,1.0,-1069.7286366001736,8.0,8.0,0.7578,0.0
0.0,0.0,1.0,-1388.201069285884,61.0,61.0,0.7494,0.0
0.0,0.0,1.0,-1083.5860888337454,11.0,11.0,0.855,0.0
0.0,0.0,1.0,-1100.2743740466651,10.0,10.0,0.5343,0.0
0.0,0.0,1.0,-1110.8738302052457,11.0,11.0,0.643,0.0
0.0,0.0,1.0,-1105.0756056639996,11.0,11.0,0.656,0.0
0.0,0.0,1.0,-1138.5141084355146,14.0,14.0,0.5644,0.0
0.0,0.0,1.0,-1166.797873211396,24.0,24.0,0.9497,0.0
0.0,0.0,1.0,-1101.8277102575232,12.0,12.0,0.7128,0.0
0.0,0.0,1.0,-1102.8280853956842,11.0,11.0,0.6218,0.0
0.0,0.0,1.0,-1207.6542012243576,31.0,31.0,0.7227,0.0
0.0,1.0,0.0,855.3178446761746,22.0,22.0,1.0712,0.0
0.0,0.0,1.0,-1125.7696562376582,15.0,15.0,0.6352,0.0
0.0,0.0,1.0,-1128.105316756199,19.0,19.0,0.898,0.0
0.0,0.0,1.0,-1103.9040720646972,11.0,11.0,0.7078,0.0
0.0,1.0,0.0,769.096241886833,42.0,42.0,1.0131,0.0
0.0,1.0,0.0,843.9508767239217,24.0,24.0,1.037,0.0
0.0,0.0,1.0,-1109.8409770762692,13.0,13.0,0.7057,0.0
0.0,1.0,0.0,920.9336325207688,11.0,11.0,1.0141,0.0
0.0,0.0,1.0,-1099.4757560997045,11.0,11.0,0.7566,0.0
0.0,0.0,1.0,-1096.9389529378411,10.0,10.0,0.5406,0.0
0.0,0.0,1.0,-1213.5350885332007,26.0,26.0,0.7278,0.0
0.0,0.0,1.0,-1077.1338300896855,9.0,9.0,0.7496,0.0
0.0,1.0,0.0,861.947083168842,22.0,22.0,1.0013,0.0
0.0,0.0,1.0,-1076.8612518254977,9.0,9.0,0.6798,0.0
0.0,0.0,1.0,-1265.7111633491154,49.0,49.0,0.9273,0.0
0.0,0.0,1.0,-1209.8979622853412,35.0,35.0,0.842,0.0
0.0,0.0,1.0,-1105.934198717768,13.0,13.0,0.6614,0.0
0.0,0.0,1.0,-1103.3710592750954,12.0,12.0,0.7644,0.0
0.0,1.0,0.0,902.3032242902071,17.0,17.0,1.0427,0.0
0.0,0.0,1.0,-1198.6131518211628,44.0,44.0,0.9516,0.0
0.0,1.0,1.0,-1209.2708428970395,40.0,40.0,1.0109,0.0
0.0,0.0,1.0,-1097.1022909168366,11.0,11.0,0.6738,0.0
0.0,0.0,1.0,-1090.6589212233253,13.0,13.0,0.8656,0.0
0.0,0.0,1.0,-1151.1543151792384,22.0,22.0,0.784,0.0
0.0,1.0,0.0,584.8400461053554,79.0,79.0,1.0102,0.0
0.0,1.0,0.0,800.3928500466499,30.0,30.0,1.0097,0.0
0.0,1.0,0.0,811.5103461744977,32.0,32.0,1.0181,0.0
0.0,0.0,1.0,-1114.4116479249324,14.0,14.0,0.82,0.0
0.0,0.0,1.0,-1072.544686961583,8.0,8.0,0.6726,0.0
0.0,0.0,1.0,-1095.5237514584057,11.0,11.0,0.6976,0.0
0.0,0.0,1.0,-1160.7056520229448,20.0,20.0,0.6691,0.0
0.0,0.0,1.0,-1257.1639500608123,24.0,24.0,0.5201,0.0
0.0,0.0,1.0,-1079.8666891937078,9.0,9.0,0.6976,0.0
0.0,0.0,1.0,-1059.4644419854346,7.0,7.0,0.6837,0.0
0.0,0.0,1.0,-1065.7325802656358,8.0,8.0,0.7228,0.0
0.0,0.0,1.0,-1091.1224282882633,10.0,10.0,0.6608,0.0
0.0,0.0,1.0,-1142.8707062177493,17.0,17.0,0.7617,0.0
0.0,0.0,1.0,-1074.1908458848675,9.0,9.0,0.7042,0.0
0.0,0.0,1.0,-1117.0872641227772,14.0,14.0,0.7531,0.0
0.0,0.0,1.0,-1119.6099085257965,17.0,17.0,0.6988,0.0
0.0,0.0,1.0,-1173.528160306259,25.0,25.0,0.9287,0.0
0.0,1.0,0.0,706.7885921662556,55.0,55.0,1.0009,0.0
0.0,1.0,0.0,855.8008996686208,22.0,22.0,1.0318,0.0
0.0,1.0,0.0,821.0732456331892,31.0,31.0,1.011,0.0
0.0,1.0,0.0,855.1470230416369,25.0,25.0,1.0083,0.0
0.0,0.0,1.0,-1124.3949045710888,17.0,17.0,0.8384,0.0
0.0,0.0,1.0,-1076.2005508316965,9.0,9.0,0.6825,0.0
0.0,0.0,1.0,-1208.721233369529,35.0,35.0,0.8826,0.0
0.0,1.0,0.0,655.0308637589969,60.0,60.0,1.0168,0.0
0.0,0.0,1.0,-1081.434046883669,9.0,9.0,0.6515,0.0
0.0,0.0,1.0,-1102.5903652025863,14.0,14.0,0.8102,0.0
0.0,0.0,1.0,-1087.8503365012857,10.0,10.0,0.7422,0.0
0.0,0.0,1.0,-1066.9132511372914,8.0,8.0,0.7684,0.0
0.0,1.0,0.0,898.3647573862221,17.0,17.0,1.032,0.0
0.0,0.0,1.0,-1083.6734909233362,9.0,9.0,0.6833,0.0
0.0,0.0,1.0,-1325.1555114862863,65.0,65.0,0.8991,0.0
0.0,0.0,1.0,-1244.2038559768027,33.0,33.0,0.6574,0.0
0.0,0.0,1.0,-1170.4518744428503,26.0,26.0,0.9869,0.0
0.0,0.0,1.0,-1133.3776966911323,17.0,17.0,0.6541,0.0
0.0,0.0,1.0,-1085.7141746458944,10.0,10.0,0.6599,0.0
0.0,0.0,1.0,-1137.9016960536037,18.0,18.0,0.6815,0.0
0.0,1.0,0.0,843.4226162623512,26.0,26.0,1.0308,0.0
0.0,1.0,0.0,871.5444499769396,19.0,19.0,1.048,0.0
0.0,1.0,0.0,587.1036182707519,73.0,73.0,1.0092,0.0
0.0,0.0,1.0,-1094.8998504416622,11.0,11.0,0.7427,0.0
0.0,0.0,1.0,-1218.2463959293614,31.0,31.0,0.8879,0.0
0.0,0.0,1.0,-1107.2273866843525,15.0,15.0,0.9351,0.0
0.0,1.0,0.0,847.5442325299475,22.0,22.0,1.0158,0.0
0.0,0.0,1.0,-1076.104992309255,9.0,9.0,0.7841,0.0
0.0,0.0,1.0,-1081.1659183155869,9.0,9.0,0.6588,0.0
0.0,1.0,0.0,793.115596453249,38.0,38.0,1.0172,0.0
0.0,0.0,1.0,-1104.9713387770316,14.0,14.0,0.7427,0.0
0.0,0.0,1.0,-1088.6841171942024,9.0,9.0,0.6277,0.0
0.0,0.0,1.0,-1250.0032849282857,49.0,49.0,0.9397,0.0
0.0,0.0,1.0,-1107.6590334935956,13.0,13.0,0.7488,0.0
0.0,1.0,0.0,691.6901035628435,58.0,58.0,1.0084,0.0
0.0,0.0,1.0,-1143.1144674097272,25.0,25.0,0.9274,0.0
0.0,0.0,1.0,-1078.3198243272539,9.0,9.0,0.6709,0.0
0.0,0.0,1.0,-1141.1837198178043,19.0,19.0,0.7381,0.0
0.0,0.0,1.0,-1065.561024889801,8.0,8.0,0.7868,0.0
0.0,0.0,1.0,-1068.9883172306518,8.0,8.0,0.6564,0.0
0.0,0.0,1.0,-1083.6670054592516,9.0,9.0,0.5873,0.0
0.0,0.0,1.0,-1064.0685767545892,7.0,7.0,0.6732,0.0
0.0,0.0,1.0,-1388.0004111724957,67.0,67.0,0.9113,0.0
0.0,1.0,0.0,773.9654180404177,39.0,39.0,1.0159,0.0
0.0,0.0,1.0,-1097.1038113140778,12.0,12.0,0.8999,0.0
0.0,0.0,1.0,-1075.411609481415,8.0,8.0,0.6266,0.0
0.0,0.0,1.0,-1100.763842645017,12.0,12.0,0.6108,0.0
0.0,1.0,0.0,902.0388538104124,16.0,16.0,1.0405,0.0
0.0,0.0,1.0,-1128.7234046961019,13.0,13.0,0.6577,0.0
0.0,0.0,1.0,-1127.1801585945884,17.0,17.0,0.7664,0.0
0.0,1.0,0.0,860.3639744734853,20.0,20.0,1.0507,0.0
0.0,0.0,1.0,-1065.5150429729476,7.0,7.0,0.5891,0.0
0.0,0.0,1.0,-1153.4866951459219,25.0,25.0,0.8112,0.0
0.0,0.0,1.0,-1069.2339731868676,8.0,8.0,0.7086,0.0
0.0,0.0,1.0,-1229.1734432631015,32.0,32.0,0.9378,0.0
0.0,1.0,0.0,833.5883168057476,26.0,26.0,1.0007,0.0
0.0,0.0,1.0,-1265.3032140542675,43.0,43.0,0.8052,0.0
0.0,0.0,1.0,-1084.6760591257591,9.0,9.0,0.5894,0.0
0.0,1.0,0.0,896.1800797661333,14.0,14.0,1.0129,0.0
0.0,0.0,1.0,-1131.1447623154909,21.0,21.0,0.7979,0.0
0.0,1.0,0.0,873.5166604401387,21.0,21.0,1.0045,0.0
0.0,1.0,0.0,840.491075876769,30.0,30.0,1.0046,0.0
0.0,1.0,0.0,794.3303915113257,33.0,33.0,1.0192,0.0
0.0,0.0,1.0,-1115.299472261815,17.0,17.0,0.9417,0.0
0.0,0.0,1.0,-1137.2514325057305,16.0,16.0,0.5917,0.0
0.0,0.0,1.0,-1139.6670221025731,18.0,18.0,0.7331,0.0
0.0,1.0,0.0,586.9986050174458,76.0,76.0,1.0049,0.0
0.0,0.0,1.0,-1070.9779472676248,9.0,9.0,0.7728,0.0
0.0,0.0,1.0,-1280.4568544059832,52.0,52.0,0.9365,0.0
0.0,0.0,1.0,-1101.7455365514536,11.0,11.0,0.7102,0.0
0.0,0.0,1.0,-1100.5221878470077,12.0,12.0,0.6529,0.0
0.0,0.0,1.0,-1079.8855048632008,11.0,11.0,0.9636,0.0
0.0,0.0,1.0,-1092.115351548832,10.0,10.0,0.6624,0.0
0.0,0.0,1.0,-1090.333757070441,10.0,10.0,0.6744,0.0
0.0,0.0,1.0,-1079.3052578324728,10.0,10.0,0.8967,0.0
0.0,0.0,1.0,-1419.369261205049,49.0,49.0,0.5336,0.0
0.0,0.0,1.0,-1063.1957997944517,7.0,7.0,0.6999,0.0
0.0,0.0,1.0,-1072.5443614199855,8.0,8.0,0.6404,0.0
0.0,1.0,0.0,856.0968852061638,26.0,26.0,1.0326,0.0
0.0,0.0,1.0,-1100.7694690111784,12.0,12.0,0.697,0.0
0.0,1.0,0.0,647.2217478861453,60.0,60.0,1.001,0.0
0.0,0.0,1.0,-1065.8508198404063,8.0,8.0,0.8897,0.0
0.0,1.0,0.0,849.7676543330194,26.0,26.0,1.003,0.0
0.0,0.0,1.0,-1094.907560561894,11.0,11.0,0.6851,0.0
0.0,0.0,1.0,-1244.4969707535217,43.0,43.0,0.9716,0.0
0.0,0.0,1.0,-1072.0235257824015,8.0,8.0,0.6816,0.0
0.0,0.0,1.0,-1365.0857256772938,70.0,70.0,0.9839,0.0
0.0,1.0,0.0,851.4215923613699,27.0,27.0,1.001,0.0
0.0,0.0,1.0,-1174.6948207693856,37.0,37.0,0.8925,0.0
0.0,1.0,0.0,729.3195987013014,56.0,56.0,1.0173,0.0
0.0,0.0,1.0,-1069.4172859696578,8.0,8.0,0.7174,0.0
0.0,0.0,1.0,-1098.8414036879171,10.0,10.0,0.7834,0.0
0.0,0.0,1.0,-1102.4701074851268,11.0,11.0,0.5884,0.0
0.0,0.0,1.0,-1094.365923490716,10.0,10.0,0.6973,0.0
0.0,0.0,1.0,-1142.245107359132,16.0,16.0,0.5811,0.0
0.0,0.0,1.0,-1304.080556866853,28.0,28.0,0.4586,0.0
0.0,1.0,0.0,797.2290897922139,40.0,40.0,1.0203,0.0
0.0,1.0,0.0,879.1679507865188,20.0,20.0,1.0239,0.0
0.0,0.0,1.0,-1095.6010510479216,11.0,11.0,0.6779,0.0
0.0,1.0,0.0,903.052523747247,15.0,15.0,1.0296,0.0
0.0,0.0,1.0,-1148.506136158594,17.0,17.0,0.5621,0.0
0.0,0.0,1.0,-1133.21791968476,14.0,14.0,0.484,0.0
0.0,0.0,1.0,-1068.064630225234,8.0,8.0,0.7868,0.0
0.0,0.0,1.0,-1069.4013274453719,8.0,8.0,0.6851,0.0
0.0,0.0,1.0,-1342.9683384907264,82.0,82.0,0.8337,0.0
0.0,0.0,1.0,-1167.6008902047909,23.0,23.0,0.7059,0.0
0.0,1.0,0.0,889.9257078076969,15.0,15.0,1.013,0.0
0.0,1.0,0.0,727.5539602779716,47.0,47.0,1.0005,0.0
0.0,0.0,1.0,-1099.9803760173982,11.0,11.0,0.6603,0.0
0.0,0.0,1.0,-1081.3069445003234,9.0,9.0,0.6959,0.0
0.0,1.0,0.0,633.3508362338187,67.0,67.0,1.0061,0.0
0.0,0.0,1.0,-1302.7012967823975,39.0,39.0,0.8112,0.0
0.0,0.0,1.0,-1075.0545779109036,8.0,8.0,0.6983,0.0
0.0,0.0,1.0,-1290.5440564982819,50.0,50.0,0.8345,0.0
0.0,0.0,1.0,-1127.9490549426814,15.0,15.0,0.7731,0.0
0.0,1.0,0.0,816.9784871325293,28.0,28.0,1.0117,0.0
0.0,1.0,0.0,900.7957432129764,13.0,13.0,1.0172,0.0
0.0,0.0,1.0,-1087.825163343675,10.0,10.0,0.7305,0.0
0.0,0.0,1.0,-1154.7534311931938,26.0,26.0,0.7693,0.0
0.0,0.0,1.0,-1198.509588268045,41.0,41.0,0.8268,0.0
0.0,0.0,1.0,-1069.4785597461926,8.0,8.0,0.7331,0.0
0.0,0.0,1.0,-1067.0446540164367,8.0,8.0,0.7322,0.0
0.0,0.0,1.0,-1087.7677598152356,11.0,11.0,0.7952,0.0
0.0,1.0,0.0,823.8858837180755,31.0,31.0,1.0517,0.0
0.0,1.0,0.0,878.0458614731725,20.0,20.0,1.0026,0.0
0.0,0.0,1.0,-1109.7829330323145,11.0,11.0,0.5231,0.0
0.0,0.0,1.0,-1079.221209862007,9.0,9.0,0.6932,0.0
0.0,0.0,1.0,-1114.7995239801626,12.0,12.0,0.5172,0.0
0.0,0.0,1.0,-1060.9499822787964,7.0,7.0,0.6976,0.0
0.0,0.0,1.0,-1097.2186899420997,11.0,11.0,0.6664,0.0
0.0,0.0,1.0,-1093.4376510888994,11.0,11.0,0.7195,0.0
0.0,1.0,0.0,825.4190211083709,30.0,30.0,1.0501,0.0
0.0,1.0,0.0,830.9281358515113,30.0,30.0,1.0078,0.0
0.0,0.0,1.0,-1270.5437123626552,52.0,52.0,0.8867,0.0
0.0,0.0,1.0,-1157.3057460686023,29.0,29.0,0.8653,0.0
0.0,0.0,1.0,-1183.9279608612644,31.0,31.0,0.7941,0.0
0.0,1.0,0.0,705.8961438945751,55.0,55.0,1.0043,0.0
0.0,1.0,0.0,869.3133191248814,23.0,23.0,1.0129,0.0
0.0,0.0,1.0,-1129.2735890254608,21.0,21.0,0.9785,0.0
0.0,0.0,1.0,-1083.6032929344547,9.0,9.0,0.6706,0.0
0.0,1.0,0.0,482.2919712781911,105.0,105.0,1.0158,0.0
0.0,0.0,1.0,-1213.1779854330496,36.0,36.0,0.9267,0.0
0.0,0.0,1.0,-1118.5913670152459,13.0,13.0,0.7391,0.0
0.0,0.0,1.0,-1083.1386376773478,10.0,10.0,0.7124,0.0
0.0,1.0,0.0,820.6127649763289,33.0,33.0,1.0285,0.0
0.0,0.0,1.0,-1104.925922177092,18.0,18.0,0.7631,0.0
0.0,0.0,1.0,-1083.134277998464,11.0,11.0,0.7373,0.0
0.0,0.0,1.0,-1369.3109644645806,61.0,61.0,0.6986,0.0
0.0,0.0,1.0,-1121.065771707339,13.0,13.0,0.6974,0.0
0.0,1.0,0.0,912.9713467893166,14.0,14.0,1.0147,0.0
0.0,0.0,1.0,-1260.8952337606722,44.0,44.0,0.6936,0.0
0.0,0.0,1.0,-1311.0367545067425,51.0,51.0,0.7737,0.0
0.0,1.0,0.0,851.1127089723889,30.0,30.0,1.01,0.0
0.0,0.0,1.0,-1085.0087688808114,9.0,9.0,0.6605,0.0
0.0,0.0,1.0,-1125.9097498447493,15.0,15.0,0.7806,0.0
0.0,0.0,1.0,-1406.0853412858519,86.0,86.0,0.9729,0.0
0.0,1.0,0.0,891.671721906276,17.0,17.0,1.0139,0.0
0.0,0.0,1.0,-1096.518546894601,10.0,10.0,0.6685,0.0
0.0,0.0,1.0,-1092.1713842328477,10.0,10.0,0.7195,0.0
0.0,0.0,1.0,-1059.60807834818,7.0,7.0,0.7438,0.0
0.0,0.0,1.0,-1109.5013419638324,11.0,11.0,0.5319,0.0
0.0,0.0,1.0,-1122.805088584424,22.0,22.0,0.858,0.0
0.0,0.0,1.0,-1114.1262431507698,14.0,14.0,0.6969,0.0
0.0,0.0,1.0,-1076.381151392512,9.0,9.0,0.8215,0.0
0.0,1.0,0.0,712.1413229489981,58.0,58.0,1.0135,0.0
0.0,1.0,0.0,851.5265346005909,25.0,25.0,1.0015,0.0
0.0,0.0,1.0,-1101.3802593998125,11.0,11.0,0.6245,0.0
0.0,0.0,1.0,-1167.7576935934615,28.0,28.0,0.863,0.0
0.0,0.0,1.0,-1068.5339648886586,8.0,8.0,0.7709,0.0
0.0,0.0,1.0,-1071.050405430676,8.0,8.0,0.6438,0.0
0.0,1.0,0.0,852.292405922821,23.0,23.0,1.0283,0.0
0.0,0.0,1.0,-1234.6758402872142,43.0,43.0,0.9609,0.0
0.0,1.0,0.0,750.6733490124401,43.0,43.0,1.0097,0.0
0.0,0.0,1.0,-1085.6350579467453,11.0,11.0,0.7334,0.0
0.0,0.0,1.0,-1078.4919909606442,10.0,10.0,0.7805,0.0
0.0,0.0,1.0,-1109.5164555403794,12.0,12.0,0.6465,0.0
0.0,0.0,1.0,-1094.9122103262114,12.0,12.0,0.8359,0.0
0.0,0.0,1.0,-1095.2283919851748,10.0,10.0,0.6592,0.0
0.0,0.0,1.0,-1187.23408994072,29.0,29.0,0.8227,0.0
0.0,0.0,1.0,-1149.1713995494904,29.0,29.0,0.7831,0.0
0.0,0.0,1.0,-1161.9141814524958,19.0,19.0,0.5948,0.0
0.0,1.0,0.0,804.2742878602562,33.0,33.0,1.0191,0.0
0.0,1.0,0.0,862.336553381665,22.0,22.0,1.0448,0.0
0.0,0.0,1.0,-1147.3022568227002,18.0,18.0,0.7982,0.0
0.0,0.0,1.0,-1101.2675278317352,12.0,12.0,0.7384,0.0
0.0,0.0,1.0,-1421.314422655516,88.0,88.0,0.8404,0.0
0.0,0.0,1.0,-1658.0260938229576,121.0,121.0,0.8597,0.0
0.0,0.0,1.0,-1069.0610196231594,8.0,8.0,0.6954,0.0
0.0,1.0,0.0,673.1237207632221,59.0,59.0,1.0196,0.0
0.0,1.0,0.0,673.2633521469775,58.0,58.0,1.046,0.0
